시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
전라북도 전주덕진구 송천동1가,464,464,0,비사벌(464),39.88,202103,23,"7,900",4,1987,송천3길 22,
전라북도 전주덕진구 송천동1가,596-10,596,10,삼성,59.7,202103,2,"5,900",1,1991,송천로 109,
전라북도 전주덕진구 송천동1가,171-5,171,5,서호,59.88,202103,13,"5,300",4,1990,솔내2길 63,
전라북도 전주덕진구 송천동1가,329,329,0,서호2차,59.88,202103,15,"9,000",15,1995,송천로 43,
전라북도 전주덕진구 송천동1가,329,329,0,서호2차,84.93,202103,24,"16,800",15,1995,송천로 43,
전라북도 전주덕진구 송천동1가,543-2,543,2,성원무지개,59.94,202103,11,"9,550",1,1988,용소로 103,
전라북도 전주덕진구 송천동1가,543-2,543,2,성원무지개,59.94,202103,19,"7,900",5,1988,용소로 100,
전라북도 전주덕진구 송천동1가,879,879,0,송천 KCC스위첸,84.912,202103,11,"45,300",5,2016,오송1길 37-17,
전라북도 전주덕진구 송천동1가,138-5,138,5,송천4차현대,99.98,202103,16,"24,400",3,1998,솔내로 120,
전라북도 전주덕진구 송천동1가,292-7,292,7,송천동센트럴파크1단지,112.9458,202103,5,"37,750",17,2008,송천로 1,
전라북도 전주덕진구 송천동1가,308-1,308,1,송천동센트럴파크2단지,84.8074,202103,12,"33,000",15,2008,호반로 11,
